                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20230310"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     142                                     1004                  8.9003224849410321E+002                  6.7995489299984480E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7052222280411882E-001                  8.7351984453223031E-001                  9.9996941694968888E-001                  9.9647945086341194E-001                  9.7052222280411882E-001                  8.7351984453223031E-001                  9.9996941694968888E-001                  9.9647945086341194E-001                 -1.3293662940531359E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3293662940531359E+001                 -1.3293662940531359E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6300274330985021E+000                  4.7795787880893430E+000                  2.6523876887121638E+000                  7.3535224120676768E-001                  0.0000000000000000E+000                  1.0044381204098439E+001                 -4.1588938863501248E+000                  5.9797400283591511E+000                  6.1240332396679420E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     143                                     1011                  8.9577521309115343E+002                  7.5913613904746957E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7105690050321869E-001                  8.7409058745724355E-001                  9.9996941694968888E-001                  9.9668218302129707E-001                  9.7105690050321869E-001                  8.7409058745724355E-001                  9.9996941694968888E-001                  9.9668218302129707E-001                 -1.3257338898207751E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3257338898207751E+001                 -1.3257338898207751E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6306856945505959E+000                  4.7863984311004595E+000                  2.6544809873135344E+000                  7.3116564400402628E-001                  0.0000000000000000E+000                  1.0055034517215963E+001                 -4.1507566080958442E+000                  5.9823262243669504E+000                  6.1240081644595823E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     144                                     1008                  9.0067044899702535E+002                  6.8977362568966749E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7105690050321869E-001                  8.7474454297539217E-001                  9.9996941694968888E-001                  9.9689763140092835E-001                  9.7105690050321869E-001                  8.7474454297539217E-001                  9.9996941694968888E-001                  9.9689763140092835E-001                 -1.3226252484155721E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3226252484155721E+001                 -1.3226252484155721E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6312518349374141E+000                  4.7921261247054536E+000                  2.6562125533423955E+000                  7.2770251194630453E-001                  0.0000000000000000E+000                  1.0064151342798299E+001                 -4.1437996619505011E+000                  5.9845428870776169E+000                  6.1239869546536307E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     145                                     1021                  9.0522740292128049E+002                  6.5867463741656418E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7105690050321847E-001                  8.7529220350263437E-001                  9.9996941694968888E-001                  9.9706101638446354E-001                  9.7105690050321847E-001                  8.7529220350263437E-001                  9.9996941694968888E-001                  9.9706101638446354E-001                 -1.3197205351010631E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3197205351010631E+001                 -1.3197205351010631E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6317818568819438E+000                  4.7973810488231017E+000                  2.6577799715121611E+000                  7.2456767560677282E-001                  0.0000000000000000E+000                  1.0072668570295532E+001                 -4.1373066549718471E+000                  5.9866170625497412E+000                  6.1239673407321815E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     146                                     1018                  9.0965633231161576E+002                  6.4629875645721502E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7158309109420038E-001                  8.7579773769856484E-001                  9.9996941694968888E-001                  9.9719868787356081E-001                  9.7158309109420038E-001                  8.7579773769856484E-001                  9.9996941694968888E-001                  9.9719868787356081E-001                 -1.3168872416666373E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3168872416666373E+001                 -1.3168872416666373E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6323015689732188E+000                  4.8024236582476796E+000                  2.6592618520418991E+000                  7.2160391454729733E-001                  0.0000000000000000E+000                  1.0080974552825694E+001                 -4.1309809202576222E+000                  5.9886430135576187E+000                  6.1239483982192200E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     147                                     1023                  9.1405248054594028E+002                  6.4307232803348069E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7158309109420060E-001                  8.7627011040993186E-001                  9.9996941694968888E-001                  9.9731895734002052E-001                  9.7158309109420060E-001                  8.7627011040993186E-001                  9.9996941694968888E-001                  9.9731895734002052E-001                 -1.3140650713706370E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3140650713706370E+001                 -1.3140650713706370E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6328207552865837E+000                  4.8073625917613443E+000                  2.6606929461720017E+000                  7.1874172628709221E-001                  0.0000000000000000E+000                  1.0089246082595313E+001                 -4.1246876069005030E+000                  5.9906637575562813E+000                  6.1239297157467332E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     148                                     1019                  9.1932785842712974E+002                  7.2225357408110546E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7158309109420038E-001                  8.7674485466729957E-001                  9.9996941694968888E-001                  9.9743064069773357E-001                  9.7158309109420038E-001                  8.7674485466729957E-001                  9.9996941694968888E-001                  9.9743064069773357E-001                 -1.3106636059335127E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3106636059335127E+001                 -1.3106636059335127E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6334496712646689E+000                  4.8132069076749087E+000                  2.6623572721726143E+000                  7.1541307428586631E-001                  0.0000000000000000E+000                  1.0099209490445281E+001                 -4.1171174580365326E+000                  5.9931032191858185E+000                  6.1239074372273994E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     149                                     1029                  9.2565831188455718E+002                  8.0143482012873035E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7210098058438321E-001                  8.7729745610516485E-001                  9.9996941694968888E-001                  9.9755060518739880E-001                  9.7210098058438321E-001                  8.7729745610516485E-001                  9.9996941694968888E-001                  9.9755060518739880E-001                 -1.3065611341175497E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3065611341175497E+001                 -1.3065611341175497E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6342133288410299E+000                  4.8201206712350801E+000                  2.6642868387999767E+000                  7.1155394103114133E-001                  0.0000000000000000E+000                  1.0111218288405707E+001                 -4.1080079923693686E+000                  5.9960511248447883E+000                  6.1238809186213994E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     150                                     1030                  9.3102282624604334E+002                  7.2953041229020943E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7210098058438321E-001                  8.7796744371755120E-001                  9.9996873271892694E-001                  9.9767982031157765E-001                  9.7210098058438321E-001                  8.7796744371755120E-001                  9.9996873271892694E-001                  9.9767982031157765E-001                 -1.3030725842682058E+001                 -9.8999999999999986E+001                 -2.8597849588078212E+001                 -1.3030725842682058E+001                 -1.3030725842682058E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6348694612522068E+000                  4.8259166665683653E+000                  2.6658725716442668E+000                  7.0838247534256182E-001                  0.0000000000000000E+000                  1.0121432621595243E+001                 -4.1002666827703695E+000                  5.9985621240281217E+000                  6.1238586943937456E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     151                                     1031                  9.3599210316222559E+002                  6.9629319876182449E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7261075106288208E-001                  8.7851323813960658E-001                  9.9996873271892694E-001                  9.9777701672582464E-001                  9.7261075106288208E-001                  8.7851323813960658E-001                  9.9996873271892694E-001                  9.9777701672582464E-001                 -1.2998304281372825E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2998304281372825E+001                 -1.2998304281372825E+001                 -4.1381513747360209E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6354825349705204E+000                  4.8312300513514899E+000                  2.6673031165992009E+000                  7.0552138543269327E-001                  0.0000000000000000E+000                  1.0130926126454977E+001                 -4.0930783825805328E+000                  6.0008993992335675E+000                  6.1238383073600255E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     152                                     1030                  9.4080009694321734E+002                  6.8196389724702977E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7261075106288208E-001                  8.7900879968560164E-001                  9.9996873271892694E-001                  9.9785865296896814E-001                  9.7261075106288208E-001                  8.7900879968560164E-001                  9.9996873271892694E-001                  9.9785865296896814E-001                 -1.2966835939844389E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2966835939844389E+001                 -1.2966835939844389E+001                 -4.0516035652264918E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6360817674838590E+000                  4.8363231698010205E+000                  2.6686512107972895E+000                  7.0282519703651580E-001                  0.0000000000000000E+000                  1.0140140529850632E+001                 -4.0861079507631262E+000                  6.0031713545968133E+000                  6.1238187654545650E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     153                                     1032                  9.4555282042255374E+002                  6.7694254711785040E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7261075106288186E-001                  8.7947388357418455E-001                  9.9996873271892683E-001                  9.9793010298631724E-001                  9.7261075106288186E-001                  8.7947388357418455E-001                  9.9996873271892683E-001                  9.9793010298631724E-001                 -1.2935634272180501E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2935634272180501E+001                 -1.2935634272180501E+001                 -4.0170642173023282E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6366775991184581E+000                  4.8413066024038001E+000                  2.6699512638294816E+000                  7.0022509097213181E-001                  0.0000000000000000E+000                  1.0149276750176103E+001                 -4.0792031198012149E+000                  6.0054273867047394E+000                  6.1237996257110716E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     154                                     1032                  9.5125608859775730E+002                  7.5612379316547507E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7311258017307867E-001                  8.7995835666457400E-001                  9.9996873271892683E-001                  9.9799507678701271E-001                  9.7311258017307867E-001                  8.7995835666457400E-001                  9.9996873271892683E-001                  9.9799507678701271E-001                 -1.2898045103803057E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2898045103803057E+001                 -1.2898045103803057E+001                 -3.9935553581594448E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6374006583661265E+000                  4.8472316756263547E+000                  2.6714676819454222E+000                  6.9719225474025115E-001                  0.0000000000000000E+000                  1.0160278845544015E+001                 -4.0708993785649943E+000                  6.0081500087970028E+000                  6.1237768682964910E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     155                                     1035                  9.5810001040800159E+002                  8.3530503921309995E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7311258017307867E-001                  8.8055815083555000E-001                  9.9996873271892683E-001                  9.9806510509519253E-001                  9.7311258017307867E-001                  8.8055815083555000E-001                  9.9996873271892683E-001                  9.9806510509519253E-001                 -1.2852732613851829E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2852732613851829E+001                 -1.2852732613851829E+001                 -3.9637859956479382E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6382801503855386E+000                  4.8542720896253106E+000                  2.6732289049060740E+000                  6.9366980881894680E-001                  0.0000000000000000E+000                  1.0173535749611750E+001                 -4.0609098088750892E+000                  6.0114389136318866E+000                  6.1237498685237723E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     156                                     1036                  9.6385365116920411E+002                  7.5994274245214077E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7360663979167661E-001                  8.8120306104834900E-001                  9.9996873271892683E-001                  9.9814028417656164E-001                  9.7360663979167661E-001                  8.8120306104834900E-001                  9.9996873271892683E-001                  9.9814028417656164E-001                 -1.2814527913566401E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2814527913566401E+001                 -1.2814527913566401E+001                 -3.9415904674737860E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6390271092605784E+000                  4.8601492996456406E+000                  2.6746735921661600E+000                  6.9078043429877500E-001                  0.0000000000000000E+000                  1.0184719408750986E+001                 -4.0524892560618566E+000                  6.0142169828113223E+000                  6.1237274904778782E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     157                                     1042                  9.6915139020264724E+002                  7.2409056114750625E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7360663979167661E-001                  8.8177133754769477E-001                  9.9996873271892683E-001                  9.9819652060025932E-001                  9.7360663979167661E-001                  8.8177133754769477E-001                  9.9996873271892683E-001                  9.9819652060025932E-001                 -1.2779252750806743E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2779252750806743E+001                 -1.2779252750806743E+001                 -3.9233201492396041E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6397205836836952E+000                  4.8655152130018049E+000                  2.6759695999980089E+000                  6.8818841863507763E-001                  0.0000000000000000E+000                  1.0195048741581960E+001                 -4.0447186291214603E+000                  6.0167863086265250E+000                  6.1237071347248251E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     158                                     1039                  9.7425451869997107E+002                  7.0783650405162590E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7360663979167683E-001                  8.8230131075966411E-001                  9.9996873271892683E-001                  9.9824305848023065E-001                  9.7360663979167683E-001                  8.8230131075966411E-001                  9.9996873271892683E-001                  9.9824305848023065E-001                 -1.2745182386117765E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2745182386117765E+001                 -1.2745182386117765E+001                 -3.9072908916181696E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6403924137339718E+000                  4.8706462892656033E+000                  2.6771914780293553E+000                  6.8574466257238453E-001                  0.0000000000000000E+000                  1.0205027535452730E+001                 -4.0372182687180462E+000                  6.0192718563299605E+000                  6.1236877490984365E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
                                     159                                     1041                  9.7928282961007824E+002                  7.0142212310489249E-001                  4.0000000000000000E+001                  3.4900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7409309678453504E-001                  8.8280271145455314E-001                  9.9996873271892683E-001                  9.9828335854221750E-001                  9.7409309678453504E-001                  8.8280271145455314E-001                  9.9996873271892683E-001                  9.9828335854221750E-001                 -1.2711524097885436E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2711524097885436E+001                 -1.2711524097885436E+001                 -3.8926144464611681E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6410585474723041E+000                  4.8756736053703706E+000                  2.6783728686050741E+000                  6.8338188142094669E-001                  0.0000000000000000E+000                  1.0214887597265257E+001                 -4.0298136544374694E+000                  6.0217312155926681E+000                  6.1236688602928258E-001                  8.5900475343229010E-001                  1.2724973475622734E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4128183525503081E-003                  6.5663693516046784E-003                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.8719999999999999E+001                  1.0718859176250396E+001                                        0                                        3 
